,DATE,USERS_DOING_TRANSACTIONS,USERS_RECEIVING_TOKENS,MATIC_PRICE
217,2021-01-20 00:00:00.000,989,559,0.03274693179
218,2021-01-21 00:00:00.000,1332,1959,0.03209519073
219,2021-01-22 00:00:00.000,2616,359,0.03054530341
220,2021-01-23 00:00:00.000,1354,332,0.03247074468
221,2021-01-24 00:00:00.000,971,325,0.03426295781
222,2021-01-25 00:00:00.000,1003,564,0.03444937155
223,2021-01-26 00:00:00.000,1041,561,0.03649257316
224,2021-01-27 00:00:00.000,971,492,0.04197191928
225,2021-01-28 00:00:00.000,961,401,0.04203370309
226,2021-01-29 00:00:00.000,1439,557,0.04014686056
227,2021-01-30 00:00:00.000,1173,483,0.04119594008
228,2021-01-31 00:00:00.000,1042,406,0.03892150806
229,2021-02-01 00:00:00.000,976,376,0.03767942809
230,2021-02-02 00:00:00.000,888,345,0.03991134164
231,2021-02-03 00:00:00.000,988,370,0.04123096565
232,2021-02-04 00:00:00.000,890,374,0.04287025894
233,2021-02-05 00:00:00.000,1092,1752,0.04920375332
234,2021-02-06 00:00:00.000,1056,412,0.05130051365
235,2021-02-07 00:00:00.000,1036,445,0.05363989753
236,2021-02-08 00:00:00.000,1229,591,0.07048021688
237,2021-02-09 00:00:00.000,1270,574,0.08013423996
238,2021-02-10 00:00:00.000,1334,721,0.1158142541
239,2021-02-11 00:00:00.000,1376,676,0.125759664
240,2021-02-12 00:00:00.000,1604,2246,0.1227542378
241,2021-02-13 00:00:00.000,1502,637,0.121090403
242,2021-02-14 00:00:00.000,1288,622,0.1071894615
243,2021-02-15 00:00:00.000,1485,636,0.1036115108
244,2021-02-16 00:00:00.000,1525,654,0.1083091936
245,2021-02-17 00:00:00.000,1342,708,0.1066945532
246,2021-02-18 00:00:00.000,1649,573,0.1233160073
247,2021-02-19 00:00:00.000,1469,810,0.1245451741
248,2021-02-20 00:00:00.000,1711,1306,0.1699580826
249,2021-02-21 00:00:00.000,2196,1820,0.1662013089
250,2021-02-22 00:00:00.000,2188,1216,0.1541438583
251,2021-02-23 00:00:00.000,1978,1025,0.1323355743
252,2021-02-24 00:00:00.000,2208,1470,0.1519866321
253,2021-02-25 00:00:00.000,2386,1684,0.1842669419
254,2021-02-26 00:00:00.000,2387,1355,0.1815876141
255,2021-02-27 00:00:00.000,2599,1873,0.2081755196
256,2021-02-28 00:00:00.000,3086,1694,0.1975162364
257,2021-03-01 00:00:00.000,3586,2090,0.2309901287
258,2021-03-02 00:00:00.000,5889,3042,0.2309537144
259,2021-03-03 00:00:00.000,4658,1866,0.2289795778
260,2021-03-04 00:00:00.000,4211,1699,0.218939267
261,2021-03-05 00:00:00.000,3722,1357,0.2034448849
262,2021-03-06 00:00:00.000,3889,1319,0.21713049
263,2021-03-07 00:00:00.000,4617,1682,0.2158656025
264,2021-03-08 00:00:00.000,4527,1567,0.2115632419
265,2021-03-09 00:00:00.000,4301,1892,0.240714174
266,2021-03-10 00:00:00.000,4421,1975,0.3102596151
267,2021-03-11 00:00:00.000,4370,1936,0.3110347696
268,2021-03-12 00:00:00.000,4403,1902,0.4426470567
269,2021-03-13 00:00:00.000,4195,1868,0.4249554528
270,2021-03-14 00:00:00.000,4758,1900,0.3971967625
271,2021-03-15 00:00:00.000,4534,1886,0.4046987811
272,2021-03-16 00:00:00.000,4259,1656,0.3760334454
273,2021-03-17 00:00:00.000,4262,1731,0.3981719047
274,2021-03-18 00:00:00.000,4115,1921,0.4068653339
275,2021-03-19 00:00:00.000,4184,1838,0.4026089742
276,2021-03-20 00:00:00.000,4487,2337,0.4072501449
277,2021-03-21 00:00:00.000,5467,2756,0.3837735567
278,2021-03-22 00:00:00.000,4851,2531,0.3742623636
279,2021-03-23 00:00:00.000,4479,3521,0.3469624154
280,2021-03-24 00:00:00.000,5100,3359,0.3464267306
281,2021-03-25 00:00:00.000,4136,2289,0.3328948362
282,2021-03-26 00:00:00.000,4249,1838,0.325381563
283,2021-03-27 00:00:00.000,4420,2075,0.3263363348
284,2021-03-28 00:00:00.000,5483,2655,0.3407434998
285,2021-03-29 00:00:00.000,5945,2839,0.3578649511
286,2021-03-30 00:00:00.000,5236,2289,0.3775490837
287,2021-03-31 00:00:00.000,7408,4729,0.359989662
288,2021-04-01 00:00:00.000,5969,3041,0.3656324173
289,2021-04-02 00:00:00.000,5074,5994,0.3741251146
290,2021-04-03 00:00:00.000,4395,2392,0.3777056097
291,2021-04-04 00:00:00.000,4756,2272,0.3635292745
292,2021-04-05 00:00:00.000,5714,3065,0.3595015637
293,2021-04-06 00:00:00.000,5315,2737,0.3744657297
294,2021-04-07 00:00:00.000,4832,2454,0.3537280572
295,2021-04-08 00:00:00.000,5072,2728,0.3488002117
296,2021-04-09 00:00:00.000,5285,3509,0.3597710082
